BR_code,date_time,start_wt,end_wt,diff_wt
BR7-04134,2015-08-17 04:54,4746,4859,113
BR7-04134,2015-08-18 09:38,4432,4830,398
BR7-04134,2015-08-19 04:56,4593,4851,258
BR7-04134,2015-08-20 04:57,4514,4824,310
BR7-04134,2015-08-21 10:50,4329,4328,-1
BR7-04134,2015-08-21 16:00,4186,4840,654
BR7-04134,2015-08-22 04:52,4779,4852,73
BR7-04134,2015-08-23 14:03,4307,4818,511
BR7-04134,2015-08-24 08:54,4753,4851,98
BR7-04134,2015-08-25 04:55,4428,4823,395
BR7-04134,2015-08-26 04:57,4446,4839,393
BR7-04134,2015-08-27 04:57,4639,4847,208
BR7-05111,2015-07-17 14:17,4875,4875,0
BR7-05111,2015-07-18 04:49,4832,4862,30
BR7-05111,2015-07-19 04:46,4788,4862,74
BR7-05111,2015-07-20 04:48,4785,4860,75
BR7-05111,2015-07-21 04:46,4780,4864,84
BR7-05111,2015-07-22 04:52,4780,4867,87
BR7-05111,2015-07-23 04:53,4766,4859,93
BR7-05111,2015-07-24 04:56,4743,4862,119
BR7-05111,2015-07-25 04:48,4760,4861,101
BR7-05111,2015-07-26 04:55,4731,4858,127
BR7-05111,2015-07-27 04:53,4734,4864,130
BR7-05111,2015-07-28 04:42,4768,4861,93
BR7-05111,2015-07-29 04:50,4667,4850,183
BR7-05111,2015-07-30 04:55,4667,4851,184
BR7-05111,2015-07-31 04:55,4661,4846,185
BR7-05111,2015-08-01 04:40,4631,4857,226
BR7-05111,2015-08-02 04:39,4632,4851,219
BR7-05111,2015-08-03 04:40,4565,4860,295
BR7-05111,2015-08-04 04:39,4530,4838,308
BR7-05111,2015-08-05 05:17,4520,4518,298
BR7-05111,2015-08-06 05:14,4564,4856,292
BR7-05111,2015-08-07 04:39,4591,4835,244
BR7-05111,2015-08-08 04:39,4479,4846,367
BR7-05111,2015-08-09 04:40,4499,4857,358
BR7-05111,2015-08-10 11:48,4284,4859,575
BR7-05111,2015-08-11 04:42,4862,4838,-24
BR7-05111,2015-08-12 04:47,4311,4844,533
BR7-05111,2015-08-13 04:37,4520,4834,314
BR7-05111,2015-08-14 04:37,4401,4858,457
BR7-05111,2015-08-15 04:37,4466,4860,394
BR7-05111,2015-08-16 13:40,4264,4859,595
BR7-05111,2015-08-17 04:36,4709,4858,149
BR7-05111,2015-08-18 09:16,4464,4833,369
BR7-05111,2015-08-19 04:37,4578,4865,287
BR7-05111,2015-08-20 04:36,4537,4843,306
BR7-05111,2015-08-21 10:27,4409,4836,427
BR7-05111,2015-08-21 15:34,4695,4862,167
BR7-05111,2015-08-22 04:36,4755,4860,105
BR7-05111,2015-08-23 13:39,4399,4838,439
BR7-05111,2015-08-24 08:36,4596,4855,259
BR7-05111,2015-08-25 04:36,4612,4841,229
BR7-05111,2015-08-26 04:36,4513,4839,326
BR7-05111,2015-08-27 04:36,4554,4861,307
BR7-05112,2015-07-17 14:21,4941,4941,0
BR7-05112,2015-07-18 04:52,4896,4896,0
BR7-05112,2015-07-19 04:50,4815,4864,49
BR7-05112,2015-07-20 04:52,4781,4863,82
BR7-05112,2015-07-21 04:50,4783,4862,79
BR7-05112,2015-07-22 04:57,4781,4863,82
BR7-05112,2015-07-23 04:57,4769,4862,93
BR7-05112,2015-07-24 05:00,4762,4864,102
BR7-05112,2015-07-25 04:52,4768,4865,97
BR7-05112,2015-07-26 04:59,4747,4858,111
BR7-05112,2015-07-27 04:57,4738,4865,127
BR7-05112,2015-07-28 04:47,4725,4863,138
BR7-05112,2015-07-29 04:55,4710,4854,144
BR7-05112,2015-07-30 04:59,4686,4853,167
BR7-05112,2015-07-31 05:00,4669,4852,183
BR7-05112,2015-08-01 04:45,4636,4860,224
BR7-05112,2015-08-02 04:45,4627,4852,225
BR7-05112,2015-08-03 04:45,4562,4856,294
BR7-05112,2015-08-04 04:45,4513,4842,329
BR7-05112,2015-08-05 05:23,4519,4851,332
BR7-05112,2015-08-06 05:20,4475,4845,370
BR7-05112,2015-08-07 04:45,4491,4832,341
BR7-05112,2015-08-08 04:46,4472,4847,375
BR7-05112,2015-08-09 04:46,4486,4852,366
BR7-05112,2015-08-10 11:55,4321,4842,521
BR7-05112,2015-08-11 04:47,4638,4855,217
BR7-05112,2015-08-12 04:53,4488,4840,352
BR7-05112,2015-08-13 04:43,4444,4844,400
BR7-05112,2015-08-14 04:43,4470,4856,386
BR7-05112,2015-08-15 04:43,4508,4854,346
BR7-05112,2015-08-16 13:47,4347,4858,511
BR7-05112,2015-08-17 04:41,4736,4862,126
BR7-05112,2015-08-18 09:22,4525,4845,320
BR7-05112,2015-08-19 04:42,4666,4862,196
BR7-05112,2015-08-20 04:42,4597,4843,246
BR7-05112,2015-08-21 10:33,4484,4484,0
BR7-05112,2015-08-21 15:41,4376,4857,481
BR7-05112,2015-08-22 04:41,4776,4862,86
BR7-05112,2015-08-23 13:46,4540,4839,299
BR7-05112,2015-08-24 08:41,4641,4857,216
BR7-05112,2015-08-25 04:42,4678,4848,170
BR7-05112,2015-08-26 04:43,4610,4851,241
BR7-05112,2015-08-27 04:42,4612,4860,248
BR7-05113,2015-07-17 14:24,4931,4931,0
BR7-05113,2015-07-18 04:56,4888,4888,0
BR7-05113,2015-07-19 04:54,4811,4863,52
BR7-05113,2015-07-20 04:56,4785,4864,79
BR7-05113,2015-07-21 04:54,4786,4864,78
BR7-05113,2015-07-22 05:01,4785,4865,80
BR7-05113,2015-07-23 05:01,4771,4860,89
BR7-05113,2015-07-24 05:05,4763,4865,102
BR7-05113,2015-07-25 04:57,4778,4863,85
BR7-05113,2015-07-26 05:04,4750,4857,107
BR7-05113,2015-07-27 05:02,4747,4865,118
BR7-05113,2015-07-28 04:51,4742,4863,121
BR7-05113,2015-07-29 05:00,4722,4858,136
BR7-05113,2015-07-30 05:04,4708,4855,147
BR7-05113,2015-07-31 05:05,4688,4852,164
BR7-05113,2015-08-01 04:50,4662,4860,198
BR7-05113,2015-08-02 04:50,4655,4855,200
BR7-05113,2015-08-03 04:51,4602,4857,255
BR7-05113,2015-08-04 04:51,4570,4840,270
BR7-05113,2015-08-05 05:29,4533,4853,320
BR7-05113,2015-08-06 05:26,4520,4850,330
BR7-05113,2015-08-07 04:51,4539,4836,297
BR7-05113,2015-08-08 04:52,4512,4845,333
BR7-05113,2015-08-09 04:52,4518,4798,280
BR7-05113,2015-08-10 12:02,4334,4320,36
BR7-05113,2015-08-11 04:53,4207,4830,623
BR7-05113,2015-08-12 04:59,4613,4808,195
BR7-05113,2015-08-13 04:49,4360,4836,876
BR7-05113,2015-08-14 04:50,4434,4854,820
BR7-05113,2015-08-15 04:48,4611,4860,249
BR7-05113,2015-08-16 13:55,4302,4861,559
BR7-05113,2015-08-17 04:46,4724,4861,137
BR7-05113,2015-08-18 09:28,4472,4839,367
BR7-05113,2015-08-19 04:47,4658,4857,199
BR7-05113,2015-08-20 04:48,4545,4840,295
BR7-05113,2015-08-21 10:40,4411,4409,-2
BR7-05113,2015-08-21 15:48,4286,4846,560
BR7-05113,2015-08-22 04:45,4756,4860,104
BR7-05113,2015-08-23 13:52,4381,4833,452
BR7-05113,2015-08-24 08:46,4641,4856,215
BR7-05113,2015-08-25 04:47,4628,4851,223
BR7-05113,2015-08-26 04:48,4559,4851,292
BR7-05113,2015-08-27 04:48,4554,4852,298
BR7-05114,2015-07-17 14:28,4802,4863,61
BR7-05114,2015-07-18 04:59,4810,4863,53
BR7-05114,2015-07-19 04:58,4766,4863,97
BR7-05114,2015-07-20 05:00,4761,4863,102
BR7-05114,2015-07-21 04:58,4761,4862,101
BR7-05114,2015-07-22 05:05,4757,4865,108
BR7-05114,2015-07-23 05:06,4734,4862,128
BR7-05114,2015-07-24 05:09,4712,4863,151
BR7-05114,2015-07-25 05:01,4768,4861,93
BR7-05114,2015-07-26 05:08,4686,4859,173
BR7-05114,2015-07-27 05:06,4722,4864,142
BR7-05114,2015-07-28 04:56,4734,4864,130
BR7-05114,2015-07-29 05:05,4705,4834,129
BR7-05114,2015-07-30 05:09,4670,4851,181
BR7-05114,2015-07-31 05:10,4653,4852,199
BR7-05114,2015-08-01 04:55,4658,4857,199
BR7-05114,2015-08-02 04:55,4649,4857,208
BR7-05114,2015-08-03 04:57,4599,4857,258
BR7-05114,2015-08-04 04:57,4585,4846,261
BR7-05114,2015-08-05 05:35,4617,4852,235
BR7-05114,2015-08-06 05:32,4598,4852,254
BR7-05114,2015-08-07 04:57,4565,4841,276
BR7-05114,2015-08-08 04:58,4541,4828,287
BR7-05114,2015-08-09 04:58,4558,4556,298
BR7-05114,2015-08-10 12:09,4386,4820,734
BR7-05114,2015-08-11 04:58,4843,4863,20
BR7-05114,2015-08-12 05:05,4537,4844,307
BR7-05114,2015-08-13 04:55,4445,4842,397
BR7-05114,2015-08-14 04:56,4430,4854,424
BR7-05114,2015-08-15 04:54,4466,4851,385
BR7-05114,2015-08-16 14:02,4238,4851,613
BR7-05114,2015-08-17 04:51,4703,4858,155
BR7-05114,2015-08-18 09:34,4410,4837,427
BR7-05114,2015-08-19 04:53,4578,4859,281
BR7-05114,2015-08-20 04:54,4501,4839,338
BR7-05114,2015-08-21 10:47,4370,4366,-4
BR7-05114,2015-08-21 15:56,4224,4221,-3
BR7-05114,2015-08-22 04:49,4154,4150,-4
BR7-05114,2015-08-23 13:59,4461,4836,375
BR7-05114,2015-08-24 08:52,4639,4851,212
BR7-05114,2015-08-25 04:52,4621,4804,183
BR7-05114,2015-08-26 04:54,4578,4798,220
BR7-05114,2015-08-27 04:53,4454,4822,368
BR7-05121,2015-07-17 14:19,4790,4862,72
BR7-05121,2015-07-18 04:50,4823,4861,38
BR7-05121,2015-07-19 04:48,4788,4862,74
BR7-05121,2015-07-20 04:50,4784,4862,78
BR7-05121,2015-07-21 04:48,4786,4863,77
BR7-05121,2015-07-22 04:54,4785,4867,82
BR7-05121,2015-07-23 04:55,4783,4861,78
BR7-05121,2015-07-24 04:58,4772,4863,91
BR7-05121,2015-07-25 04:50,4778,4863,85
BR7-05121,2015-07-26 04:57,4758,4857,99
BR7-05121,2015-07-27 04:55,4753,4865,112
BR7-05121,2015-07-28 04:44,4741,4863,122
BR7-05121,2015-07-29 04:53,4723,4856,133
BR7-05121,2015-07-30 04:57,4703,4857,154
BR7-05121,2015-07-31 04:57,4692,4853,161
BR7-05121,2015-08-01 04:42,4661,4859,198
BR7-05121,2015-08-02 04:42,4656,4856,200
BR7-05121,2015-08-03 04:42,4598,4858,260
BR7-05121,2015-08-04 04:42,4558,4842,284
BR7-05121,2015-08-05 05:20,4503,4859,356
BR7-05121,2015-08-06 05:17,4504,4857,353
BR7-05121,2015-08-07 04:42,4546,4834,288
BR7-05121,2015-08-08 04:42,4493,4851,358
BR7-05121,2015-08-09 04:43,4503,4860,357
BR7-05121,2015-08-10 11:51,4327,4851,524
BR7-05121,2015-08-11 04:45,4609,4863,254
BR7-05121,2015-08-12 04:50,4434,4845,411
BR7-05121,2015-08-13 04:40,4446,4840,394
BR7-05121,2015-08-14 04:40,4424,4855,431
BR7-05121,2015-08-15 04:39,4604,4586,242
BR7-05121,2015-08-16 13:43,4287,4269,-18
BR7-05121,2015-08-17 04:39,4147,4633,736
BR7-05121,2015-08-18 09:19,4445,4836,391
BR7-05121,2015-08-19 04:39,4617,4862,245
BR7-05121,2015-08-20 04:39,4553,4842,289
BR7-05121,2015-08-21 10:30,4479,4482,3
BR7-05121,2015-08-21 15:37,4358,4843,485
BR7-05121,2015-08-22 04:38,4748,4855,107
BR7-05121,2015-08-23 13:42,4345,4835,490
BR7-05121,2015-08-24 08:38,4645,4858,213
BR7-05121,2015-08-25 04:39,4622,4849,227
BR7-05121,2015-08-26 04:39,4530,4849,319
BR7-05121,2015-08-27 04:39,4520,4857,337
BR7-05122,2015-07-17 14:22,4859,4865,6
BR7-05122,2015-07-18 04:54,4817,4863,46
BR7-05122,2015-07-19 04:52,4775,4866,91
BR7-05122,2015-07-20 04:54,4772,4863,91
BR7-05122,2015-07-21 04:52,4768,4864,96
BR7-05122,2015-07-22 04:59,4765,4865,100
BR7-05122,2015-07-23 04:59,4749,4861,112
BR7-05122,2015-07-24 05:02,4732,4863,131
BR7-05122,2015-07-25 04:54,4747,4863,116
BR7-05122,2015-07-26 05:01,4718,4860,142
BR7-05122,2015-07-27 04:59,4725,4864,139
BR7-05122,2015-07-28 04:49,4725,4864,139
BR7-05122,2015-07-29 04:57,4689,4858,169
BR7-05122,2015-07-30 05:02,4671,4856,185
BR7-05122,2015-07-31 05:03,4653,4850,197
BR7-05122,2015-08-01 04:47,4619,4859,240
BR7-05122,2015-08-02 04:47,4615,4855,240
BR7-05122,2015-08-03 04:48,4551,4853,302
BR7-05122,2015-08-04 04:48,4494,4843,349
BR7-05122,2015-08-05 05:26,4548,4849,301
BR7-05122,2015-08-06 05:23,4643,4836,193
BR7-05122,2015-08-07 04:48,4441,4798,357
BR7-05122,2015-08-08 04:48,4421,4844,423
BR7-05122,2015-08-09 04:49,4471,4853,382
BR7-05122,2015-08-10 11:58,4277,4847,570
BR7-05122,2015-08-11 04:50,4640,4860,220
BR7-05122,2015-08-12 04:56,4449,4853,404
BR7-05122,2015-08-13 04:46,4498,4830,332
BR7-05122,2015-08-14 04:46,4449,4837,388
BR7-05122,2015-08-15 04:45,4490,4845,355
BR7-05122,2015-08-16 13:51,4239,4854,615
BR7-05122,2015-08-17 04:44,4722,4860,138
BR7-05122,2015-08-18 09:25,4463,4829,366
BR7-05122,2015-08-19 04:45,4602,4857,255
BR7-05122,2015-08-20 04:45,4539,4839,300
BR7-05122,2015-08-21 10:36,4407,4406,-1
BR7-05122,2015-08-21 15:44,4282,4851,569
BR7-05122,2015-08-22 04:43,4768,4859,91
BR7-05122,2015-08-23 13:49,4397,4836,439
BR7-05122,2015-08-24 08:44,4638,4856,218
BR7-05122,2015-08-25 04:44,4631,4842,211
BR7-05122,2015-08-26 04:45,4574,4846,272
BR7-05122,2015-08-27 04:45,4572,4855,283
BR7-05123,2015-07-17 14:26,4909,4909,0
BR7-05123,2015-07-18 04:58,4868,4868,0
BR7-05123,2015-07-19 04:56,4795,4864,69
BR7-05123,2015-07-20 04:58,4790,4864,74
BR7-05123,2015-07-21 04:56,4791,4861,70
BR7-05123,2015-07-22 05:03,4786,4865,79
BR7-05123,2015-07-23 05:03,4775,4861,86
BR7-05123,2015-07-24 05:07,4760,4864,104
BR7-05123,2015-07-25 04:59,4784,4865,81
BR7-05123,2015-07-26 05:06,4754,4863,109
BR7-05123,2015-07-27 05:04,4767,4862,95
BR7-05123,2015-07-28 04:53,4743,4863,120
BR7-05123,2015-07-29 05:02,4713,4857,144
BR7-05123,2015-07-30 05:07,4709,4856,147
BR7-05123,2015-07-31 05:07,4703,4851,148
BR7-05123,2015-08-01 04:52,4667,4859,192
BR7-05123,2015-08-02 04:52,4680,4858,178
BR7-05123,2015-08-03 04:54,4640,4862,222
BR7-05123,2015-08-04 04:54,4614,4848,234
BR7-05123,2015-08-05 05:32,4593,4855,262
BR7-05123,2015-08-06 05:29,4578,4857,279
BR7-05123,2015-08-07 04:54,4584,4840,256
BR7-05123,2015-08-08 04:54,4533,4849,316
BR7-05123,2015-08-09 04:54,4530,4857,327
BR7-05123,2015-08-10 12:05,4367,4854,487
BR7-05123,2015-08-11 04:56,4691,4690,169
BR7-05123,2015-08-12 05:02,4476,4842,366
BR7-05123,2015-08-13 04:52,4439,4848,409
BR7-05123,2015-08-14 04:53,4448,4854,406
BR7-05123,2015-08-15 04:51,4524,4852,328
BR7-05123,2015-08-16 13:58,4338,4856,518
BR7-05123,2015-08-17 04:49,4788,4855,67
BR7-05123,2015-08-18 09:31,4347,4829,482
BR7-05123,2015-08-19 04:50,4605,4853,248
BR7-05123,2015-08-20 04:51,4529,4839,310
BR7-05123,2015-08-21 10:43,4369,4368,-1
BR7-05123,2015-08-21 15:52,4263,4845,582
BR7-05123,2015-08-22 04:47,4777,4861,84
BR7-05123,2015-08-23 13:56,4353,4830,477
BR7-05123,2015-08-24 08:49,4651,4854,203
BR7-05123,2015-08-25 04:49,4604,4841,237
BR7-05123,2015-08-26 04:51,4554,4825,271
BR7-05123,2015-08-27 04:50,4479,4852,373
BR7-05124,2015-07-17 14:29,4916,4916,0
BR7-05124,2015-07-18 05:01,4867,4867,0
BR7-05124,2015-07-19 05:00,4781,4863,82
BR7-05124,2015-07-20 05:02,4772,4864,92
BR7-05124,2015-07-21 05:00,4775,4865,90
BR7-05124,2015-07-22 05:07,4775,4863,88
BR7-05124,2015-07-23 05:08,4760,4860,100
BR7-05124,2015-07-24 05:11,4752,4865,113
BR7-05124,2015-07-25 05:03,4766,4863,97
BR7-05124,2015-07-26 05:10,4741,4859,118
BR7-05124,2015-07-27 05:08,4746,4863,117
BR7-05124,2015-07-28 04:58,4742,4864,122
BR7-05124,2015-07-29 05:07,4722,4859,137
BR7-05124,2015-07-30 05:11,4705,4857,152
BR7-05124,2015-07-31 05:13,4688,4851,163
BR7-05124,2015-08-01 04:58,4656,4857,201
BR7-05124,2015-08-02 04:57,4644,4855,211
BR7-05124,2015-08-03 04:59,4584,4855,271
BR7-05124,2015-08-04 04:59,4574,4841,267
BR7-05124,2015-08-05 05:37,4523,4854,331
BR7-05124,2015-08-06 05:34,4536,4852,316
BR7-05124,2015-08-07 04:59,4571,4561,290
BR7-05124,2015-08-08 05:01,4512,4508,366
BR7-05124,2015-08-09 05:00,4559,4564,305
BR7-05124,2015-08-10 12:12,4205,4845,940
BR7-05124,2015-08-11 05:01,4993,4993,0
BR7-05124,2015-08-12 05:08,4562,4847,285
BR7-05124,2015-08-13 04:58,4443,4837,394
BR7-05124,2015-08-14 04:59,4412,4851,439
BR7-05124,2015-08-15 04:57,4470,4854,384
BR7-05124,2015-08-16 14:05,4270,4851,581
BR7-05124,2015-08-17 04:53,4766,4812,96
BR7-05124,2015-08-18 09:37,4454,4754,300
BR7-05124,2015-08-19 04:55,4519,4847,328
BR7-05124,2015-08-20 04:56,4505,4837,332
BR7-05124,2015-08-21 10:50,4372,4370,-2
BR7-05124,2015-08-21 16:00,4238,4849,611
BR7-05124,2015-08-22 04:52,4757,4861,104
BR7-05124,2015-08-23 14:02,4447,4846,399
BR7-05124,2015-08-24 08:54,4665,4855,190
BR7-05124,2015-08-25 04:54,4615,4847,232
BR7-05124,2015-08-26 04:57,4546,4851,305
BR7-05124,2015-08-27 04:56,4550,4856,306
BR7-05131,2015-07-17 14:18,4923,4923,0
BR7-05131,2015-07-18 04:50,4879,4879,0
BR7-05131,2015-07-19 04:47,4804,4863,59
BR7-05131,2015-07-20 04:49,4786,4863,77
BR7-05131,2015-07-21 04:47,4785,4862,77
BR7-05131,2015-07-22 04:54,4783,4865,82
BR7-05131,2015-07-23 04:54,4775,4861,86
BR7-05131,2015-07-24 04:57,4762,4865,103
BR7-05131,2015-07-25 04:49,4770,4867,97
BR7-05131,2015-07-26 04:56,4748,4858,110
BR7-05131,2015-07-27 04:54,4741,4865,124
BR7-05131,2015-07-28 04:44,4737,4861,124
BR7-05131,2015-07-29 04:52,4709,4858,149
BR7-05131,2015-07-30 04:56,4694,4857,163
BR7-05131,2015-07-31 04:57,4677,4851,174
BR7-05131,2015-08-01 04:41,4640,4858,218
BR7-05131,2015-08-02 04:41,4639,4855,216
BR7-05131,2015-08-03 04:41,4578,4862,284
BR7-05131,2015-08-04 04:41,4529,4838,309
BR7-05131,2015-08-05 05:19,4515,4853,338
BR7-05131,2015-08-06 05:16,4544,4856,312
BR7-05131,2015-08-07 04:41,4538,4833,295
BR7-05131,2015-08-08 04:41,4589,4829,240
BR7-05131,2015-08-09 04:41,4362,4853,491
BR7-05131,2015-08-10 11:49,4276,4846,570
BR7-05131,2015-08-11 04:44,4616,4855,239
BR7-05131,2015-08-12 04:48,4451,4847,396
BR7-05131,2015-08-13 04:38,4440,4840,400
BR7-05131,2015-08-14 04:38,4431,4848,417
BR7-05131,2015-08-15 04:38,4456,4853,397
BR7-05131,2015-08-16 13:42,4247,4856,609
BR7-05131,2015-08-17 04:38,4708,4858,150
BR7-05131,2015-08-18 09:17,4433,4835,402
BR7-05131,2015-08-19 04:38,4590,4863,273
BR7-05131,2015-08-20 04:38,4545,4840,295
BR7-05131,2015-08-21 10:29,4469,4829,360
BR7-05131,2015-08-21 15:36,4688,4853,165
BR7-05131,2015-08-22 04:38,4785,4858,73
BR7-05131,2015-08-23 13:41,4341,4830,489
BR7-05131,2015-08-24 08:37,4596,4849,253
BR7-05131,2015-08-25 04:38,4626,4842,216
BR7-05131,2015-08-26 04:38,4557,4847,290
BR7-05131,2015-08-27 04:38,4580,4857,277
BR7-05132,2015-07-17 14:22,4930,4930,0
BR7-05132,2015-07-18 04:53,4883,4883,0
BR7-05132,2015-07-19 04:51,4800,4862,62
BR7-05132,2015-07-20 04:53,4778,4863,85
BR7-05132,2015-07-21 04:51,4779,4861,82
BR7-05132,2015-07-22 04:58,4776,4865,89
BR7-05132,2015-07-23 04:58,4769,4860,91
BR7-05132,2015-07-24 05:01,4756,4862,106
BR7-05132,2015-07-25 04:53,4764,4862,98
BR7-05132,2015-07-26 05:00,4744,4857,113
BR7-05132,2015-07-27 04:59,4736,4865,129
BR7-05132,2015-07-28 04:48,4735,4861,126
BR7-05132,2015-07-29 04:56,4713,4857,144
BR7-05132,2015-07-30 05:01,4698,4854,156
BR7-05132,2015-07-31 05:02,4686,4850,164
BR7-05132,2015-08-01 04:46,4658,4857,199
BR7-05132,2015-08-02 04:46,4649,4857,208
BR7-05132,2015-08-03 04:47,4609,4860,251
BR7-05132,2015-08-04 04:47,4550,4842,292
BR7-05132,2015-08-05 05:25,4518,4856,338
BR7-05132,2015-08-06 05:22,4508,4849,341
BR7-05132,2015-08-07 04:47,4531,4833,302
BR7-05132,2015-08-08 04:47,4484,4846,362
BR7-05132,2015-08-09 04:47,4502,4857,355
BR7-05132,2015-08-10 11:56,4351,4843,492
BR7-05132,2015-08-11 04:49,4618,4860,242
BR7-05132,2015-08-12 04:55,4476,4850,374
BR7-05132,2015-08-13 04:45,4485,4848,363
BR7-05132,2015-08-14 04:45,4441,4854,413
BR7-05132,2015-08-15 04:44,4513,4854,341
BR7-05132,2015-08-16 13:49,4284,4854,570
BR7-05132,2015-08-17 04:43,4719,4860,141
BR7-05132,2015-08-18 09:23,4476,4833,357
BR7-05132,2015-08-19 04:44,4580,4860,280
BR7-05132,2015-08-20 04:44,4578,4842,264
BR7-05132,2015-08-21 10:35,4437,4431,-6
BR7-05132,2015-08-21 15:43,4304,4842,538
BR7-05132,2015-08-22 04:42,4767,4857,90
BR7-05132,2015-08-23 13:48,4383,4835,452
BR7-05132,2015-08-24 08:43,4645,4851,206
BR7-05132,2015-08-25 04:43,4613,4843,230
BR7-05132,2015-08-26 04:44,4569,4850,281
BR7-05132,2015-08-27 04:44,4596,4857,261
BR7-05133,2015-07-17 14:25,4851,4863,12
BR7-05133,2015-07-18 04:57,4823,4862,39
BR7-05133,2015-07-19 04:55,4786,4866,80
BR7-05133,2015-07-20 04:57,4784,4865,81
BR7-05133,2015-07-21 04:55,4779,4863,84
BR7-05133,2015-07-22 05:02,4776,4863,87
BR7-05133,2015-07-23 05:02,4761,4860,99
BR7-05133,2015-07-24 05:06,4750,4863,113
BR7-05133,2015-07-25 04:58,4767,4862,95
BR7-05133,2015-07-26 05:05,4736,4860,124
BR7-05133,2015-07-27 05:03,4732,4864,132
BR7-05133,2015-07-28 04:53,4714,4862,148
BR7-05133,2015-07-29 05:01,4696,4854,158
BR7-05133,2015-07-30 05:06,4677,4857,180
BR7-05133,2015-07-31 05:07,4694,4848,154
BR7-05133,2015-08-01 04:51,4651,4847,196
BR7-05133,2015-08-02 04:51,4636,4664,28
BR7-05133,2015-08-03 04:52,4350,4831,481
BR7-05133,2015-08-04 04:52,4458,4787,329
BR7-05133,2015-08-05 05:31,4363,4849,486
BR7-05133,2015-08-06 05:27,4455,4847,392
BR7-05133,2015-08-07 04:53,4510,4835,325
BR7-05133,2015-08-08 04:53,4508,4845,337
BR7-05133,2015-08-09 04:53,4494,4851,357
BR7-05133,2015-08-10 12:04,4307,4602,295
BR7-05133,2015-08-11 04:54,4379,4851,472
BR7-05133,2015-08-12 05:01,4539,4830,291
BR7-05133,2015-08-13 04:51,4458,4454,396
BR7-05133,2015-08-14 04:51,4496,4489,393
BR7-05133,2015-08-15 04:50,4847,4861,14
BR7-05133,2015-08-16 13:56,4384,4853,469
BR7-05133,2015-08-17 04:48,4711,4859,148
BR7-05133,2015-08-18 09:30,4486,4834,348
BR7-05133,2015-08-19 04:49,4596,4857,261
BR7-05133,2015-08-20 04:50,4558,4844,286
BR7-05133,2015-08-21 10:42,4461,4461,0
BR7-05133,2015-08-21 15:50,4345,4852,507
BR7-05133,2015-08-22 04:46,4777,4859,82
BR7-05133,2015-08-23 13:54,4457,4845,388
BR7-05133,2015-08-24 08:48,4709,4859,150
BR7-05133,2015-08-25 04:48,4754,4825,71
BR7-05133,2015-08-26 04:50,4587,4839,252
BR7-05133,2015-08-27 04:49,4669,4840,171
BR7-05134,2015-07-17 14:29,4851,4863,12
BR7-05134,2015-07-18 05:00,4812,4863,51
BR7-05134,2015-07-19 04:59,4770,4863,93
BR7-05134,2015-07-20 05:02,4765,4864,99
BR7-05134,2015-07-21 05:00,4766,4864,98
BR7-05134,2015-07-22 05:06,4767,4865,98
BR7-05134,2015-07-23 05:07,4743,4863,120
BR7-05134,2015-07-24 05:10,4727,4864,137
BR7-05134,2015-07-25 05:02,4753,4864,111
BR7-05134,2015-07-26 05:09,4719,4861,142
BR7-05134,2015-07-27 05:08,4730,4865,135
BR7-05134,2015-07-28 04:57,4743,4863,120
BR7-05134,2015-07-29 05:06,4702,4858,156
BR7-05134,2015-07-30 05:10,4697,4853,156
BR7-05134,2015-07-31 05:12,4681,4856,175
BR7-05134,2015-08-01 04:57,4663,4856,193
BR7-05134,2015-08-02 04:56,4657,4853,196
BR7-05134,2015-08-03 04:58,4612,4854,242
BR7-05134,2015-08-04 04:58,4578,4843,265
BR7-05134,2015-08-05 05:36,4574,4856,282
BR7-05134,2015-08-06 05:33,4599,4856,257
BR7-05134,2015-08-07 04:58,4535,4836,301
BR7-05134,2015-08-08 04:59,4450,4844,394
BR7-05134,2015-08-09 04:59,4438,4853,415
BR7-05134,2015-08-10 12:10,4213,4840,627
BR7-05134,2015-08-11 05:00,4602,4859,257
BR7-05134,2015-08-12 05:07,4444,4844,400
BR7-05134,2015-08-13 04:57,4393,4842,449
BR7-05134,2015-08-14 04:58,4357,4855,498
BR7-05134,2015-08-15 04:56,4404,4851,447
BR7-05134,2015-08-16 14:04,4196,4849,653
BR7-05134,2015-08-17 04:52,4678,4858,180
BR7-05134,2015-08-18 09:36,4429,4839,410
BR7-05134,2015-08-19 04:54,4561,4857,296
BR7-05134,2015-08-20 04:55,4534,4838,304
BR7-05134,2015-08-21 10:49,4343,4339,-4
BR7-05134,2015-08-21 15:58,4267,4835,568
BR7-05134,2015-08-22 04:51,4725,4852,127
BR7-05134,2015-08-23 14:01,4315,4832,517
BR7-05134,2015-08-24 08:53,4588,4854,266
BR7-05134,2015-08-25 04:53,4578,4850,272
BR7-05134,2015-08-26 04:55,4510,4851,341
BR7-05134,2015-08-27 04:55,4545,4858,313
BR7-E0001,2015-07-17 14:17,4368,4853,
BR7-E0001,2015-07-18 04:48,4805,4861,
BR7-E0001,2015-07-19 04:45,4781,4862,
BR7-E0001,2015-07-20 04:47,4777,4862,
BR7-E0001,2015-07-21 04:45,4783,4865,
BR7-E0001,2015-07-22 04:52,4788,4863,
BR7-E0001,2015-07-23 04:52,4780,4862,
BR7-E0001,2015-07-24 04:55,4781,4862,
BR7-E0001,2015-07-25 04:47,4803,4866,
