"","BR_code","plant","date_time","start_wt","end_wt","diff_wt","spore","rep","plant_name","ASSYST","dpi","ravg","cumsum","mean_ravg","lt_max_bool","lt_max_day"
"1912","BR7-04131","4","2015/8/5 00:00:00",4626,4859,233,"3","1","Kale Ragged Jack","BnASSYST-209",30,229.666666666667,2017,336.388888888889,TRUE,23
"1913","BR7-04131","4","2015/8/6 00:00:00",4594,4852,258,"3","1","Kale Ragged Jack","BnASSYST-209",31,241.666666666667,2275,336.388888888889,TRUE,23
"1914","BR7-04131","4","2015/8/7 00:00:00",4607,4841,234,"3","1","Kale Ragged Jack","BnASSYST-209",32,257.666666666667,2509,336.388888888889,TRUE,23
"1915","BR7-04131","4","2015/8/8 00:00:00",4569,4850,281,"3","1","Kale Ragged Jack","BnASSYST-209",33,264.333333333333,2790,336.388888888889,TRUE,23
"1916","BR7-04131","4","2015/8/9 00:00:00",4580,4858,278,"3","1","Kale Ragged Jack","BnASSYST-209",34,320.333333333333,3068,336.388888888889,FALSE,23
"1917","BR7-04131","4","2015/8/10 00:00:00",4458,4860,402,"3","1","Kale Ragged Jack","BnASSYST-209",35,282,3470,336.388888888889,TRUE,23
"1918","BR7-04131","4","2015/8/11 00:00:00",4695,4861,166,"3","1","Kale Ragged Jack","BnASSYST-209",36,298.666666666667,3636,336.388888888889,TRUE,23
"1919","BR7-04131","4","2015/8/12 00:00:00",4530,4858,328,"3","1","Kale Ragged Jack","BnASSYST-209",37,273.333333333333,3964,336.388888888889,TRUE,23
"1920","BR7-04131","4","2015/8/13 00:00:00",4526,4852,326,"3","1","Kale Ragged Jack","BnASSYST-209",38,329,4290,336.388888888889,FALSE,23
"1921","BR7-04131","4","2015/8/14 00:00:00",4526,4859,333,"3","1","Kale Ragged Jack","BnASSYST-209",39,311.666666666667,4623,336.388888888889,FALSE,23
"1922","BR7-04131","4","2015/8/15 00:00:00",4582,4858,276,"3","1","Kale Ragged Jack","BnASSYST-209",40,377,4899,336.388888888889,FALSE,23
"1923","BR7-04131","4","2015/8/16 00:00:00",4328,4850,522,"3","1","Kale Ragged Jack","BnASSYST-209",41,312,5421,336.388888888889,FALSE,23
"1924","BR7-04131","4","2015/8/17 00:00:00",4722,4860,138,"3","1","Kale Ragged Jack","BnASSYST-209",42,302.333333333333,5559,336.388888888889,TRUE,23
"1925","BR7-04131","4","2015/8/18 00:00:00",4574,4821,247,"3","1","Kale Ragged Jack","BnASSYST-209",43,216.666666666667,5806,336.388888888889,TRUE,23
"1926","BR7-04131","4","2015/8/19 00:00:00",4592,4857,265,"3","1","Kale Ragged Jack","BnASSYST-209",44,277.666666666667,6071,336.388888888889,TRUE,23
"1927","BR7-04131","4","2015/8/20 00:00:00",4525,4846,321,"3","1","Kale Ragged Jack","BnASSYST-209",45,194.333333333333,6392,336.388888888889,TRUE,23
"1928","BR7-04131","4","2015/8/21 00:00:00",4437,4434,-3,"3","1","Kale Ragged Jack","BnASSYST-209",46,288,6389,336.388888888889,TRUE,23
"1929","BR7-04131","4","2015/8/21 00:00:00",4313,4859,546,"3","1","Kale Ragged Jack","BnASSYST-209",46,210.666666666667,6935,336.388888888889,TRUE,23
"1930","BR7-04131","4","2015/8/22 00:00:00",4773,4862,89,"3","1","Kale Ragged Jack","BnASSYST-209",47,206,7024,336.388888888889,TRUE,23
"1931","BR7-04131","4","2015/8/23 00:00:00",4363,4346,-17,"3","1","Kale Ragged Jack","BnASSYST-209",48,261.333333333333,7007,336.388888888889,TRUE,23
"1932","BR7-04131","4","2015/8/24 00:00:00",4125,4837,712,"3","1","Kale Ragged Jack","BnASSYST-209",49,227,7719,336.388888888889,TRUE,23
"1933","BR7-04131","4","2015/8/25 00:00:00",4702,4688,-14,"3","1","Kale Ragged Jack","BnASSYST-209",50,368.333333333333,7705,336.388888888889,FALSE,23
"1934","BR7-04131","4","2015/8/26 00:00:00",4443,4850,407,"3","1","Kale Ragged Jack","BnASSYST-209",51,233,8112,336.388888888889,TRUE,23
"1935","BR7-04131","4","2015/8/27 00:00:00",4554,4860,306,"3","1","Kale Ragged Jack","BnASSYST-209",52,NA,8418,336.388888888889,NA,23
"1936","BR7-04132","4","2015/7/17 00:00:00",4903,4903,0,"3","2","Kale Ragged Jack","BnASSYST-209",11,NA,0,401.055555555556,NA,23
"1937","BR7-04132","4","2015/7/18 00:00:00",4854,4862,8,"3","2","Kale Ragged Jack","BnASSYST-209",12,30.3333333333333,8,401.055555555556,TRUE,23
"1938","BR7-04132","4","2015/7/19 00:00:00",4777,4860,83,"3","2","Kale Ragged Jack","BnASSYST-209",13,60,91,401.055555555556,TRUE,23
"1939","BR7-04132","4","2015/7/20 00:00:00",4772,4861,89,"3","2","Kale Ragged Jack","BnASSYST-209",14,88,180,401.055555555556,TRUE,23
"1940","BR7-04132","4","2015/7/21 00:00:00",4771,4863,92,"3","2","Kale Ragged Jack","BnASSYST-209",15,90.6666666666667,272,401.055555555556,TRUE,23
"1941","BR7-04132","4","2015/7/22 00:00:00",4772,4863,91,"3","2","Kale Ragged Jack","BnASSYST-209",16,97.3333333333333,363,401.055555555556,TRUE,23
"1942","BR7-04132","4","2015/7/23 00:00:00",4752,4861,109,"3","2","Kale Ragged Jack","BnASSYST-209",17,107.333333333333,472,401.055555555556,TRUE,23
"1943","BR7-04132","4","2015/7/24 00:00:00",4741,4863,122,"3","2","Kale Ragged Jack","BnASSYST-209",18,112.666666666667,594,401.055555555556,TRUE,23
"1944","BR7-04132","4","2015/7/25 00:00:00",4755,4862,107,"3","2","Kale Ragged Jack","BnASSYST-209",19,118.666666666667,701,401.055555555556,TRUE,23
"1945","BR7-04132","4","2015/7/26 00:00:00",4733,4860,127,"3","2","Kale Ragged Jack","BnASSYST-209",20,119,828,401.055555555556,TRUE,23
"1946","BR7-04132","4","2015/7/27 00:00:00",4741,4864,123,"3","2","Kale Ragged Jack","BnASSYST-209",21,120.666666666667,951,401.055555555556,TRUE,23
"1947","BR7-04132","4","2015/7/28 00:00:00",4753,4865,112,"3","2","Kale Ragged Jack","BnASSYST-209",22,124.666666666667,1063,401.055555555556,TRUE,23
"1948","BR7-04132","4","2015/7/29 00:00:00",4715,4854,139,"3","2","Kale Ragged Jack","BnASSYST-209",23,132.666666666667,1202,401.055555555556,TRUE,23
"1949","BR7-04132","4","2015/7/30 00:00:00",4704,4851,147,"3","2","Kale Ragged Jack","BnASSYST-209",24,146.666666666667,1349,401.055555555556,TRUE,23
"1950","BR7-04132","4","2015/7/31 00:00:00",4700,4854,154,"3","2","Kale Ragged Jack","BnASSYST-209",25,163.666666666667,1503,401.055555555556,TRUE,23
"1951","BR7-04132","4","2015/8/1 00:00:00",4667,4857,190,"3","2","Kale Ragged Jack","BnASSYST-209",26,176,1693,401.055555555556,TRUE,23
"1952","BR7-04132","4","2015/8/2 00:00:00",4672,4856,184,"3","2","Kale Ragged Jack","BnASSYST-209",27,204.666666666667,1877,401.055555555556,TRUE,23
"1953","BR7-04132","4","2015/8/3 00:00:00",4621,4861,240,"3","2","Kale Ragged Jack","BnASSYST-209",28,226,2117,401.055555555556,TRUE,23
"1954","BR7-04132","4","2015/8/4 00:00:00",4594,4848,254,"3","2","Kale Ragged Jack","BnASSYST-209",29,256.666666666667,2371,401.055555555556,TRUE,23
"1955","BR7-04132","4","2015/8/5 00:00:00",4581,4857,276,"3","2","Kale Ragged Jack","BnASSYST-209",30,264.666666666667,2647,401.055555555556,TRUE,23
"1956","BR7-04132","4","2015/8/6 00:00:00",4594,4858,264,"3","2","Kale Ragged Jack","BnASSYST-209",31,272,2911,401.055555555556,TRUE,23
"1957","BR7-04132","4","2015/8/7 00:00:00",4562,4838,276,"3","2","Kale Ragged Jack","BnASSYST-209",32,295,3187,401.055555555556,TRUE,23
"1958","BR7-04132","4","2015/8/8 00:00:00",4500,4845,345,"3","2","Kale Ragged Jack","BnASSYST-209",33,317.666666666667,3532,401.055555555556,TRUE,23
"1959","BR7-04132","4","2015/8/9 00:00:00",4525,4857,332,"3","2","Kale Ragged Jack","BnASSYST-209",34,384.333333333333,3864,401.055555555556,FALSE,23
"1960","BR7-04132","4","2015/8/10 00:00:00",4380,4856,476,"3","2","Kale Ragged Jack","BnASSYST-209",35,337,4340,401.055555555556,TRUE,23
"1961","BR7-04132","4","2015/8/11 00:00:00",4657,4860,203,"3","2","Kale Ragged Jack","BnASSYST-209",36,340.333333333333,4543,401.055555555556,TRUE,23
"1962","BR7-04132","4","2015/8/12 00:00:00",4511,4853,342,"3","2","Kale Ragged Jack","BnASSYST-209",37,310.666666666667,4885,401.055555555556,TRUE,23
"1963","BR7-04132","4","2015/8/13 00:00:00",4462,4849,387,"3","2","Kale Ragged Jack","BnASSYST-209",38,382.666666666667,5272,401.055555555556,FALSE,23
"1964","BR7-04132","4","2015/8/14 00:00:00",4441,4860,419,"3","2","Kale Ragged Jack","BnASSYST-209",39,391.666666666667,5691,401.055555555556,FALSE,23
"1965","BR7-04132","4","2015/8/15 00:00:00",4488,4857,369,"3","2","Kale Ragged Jack","BnASSYST-209",40,463.666666666667,6060,401.055555555556,FALSE,23
"1966","BR7-04132","4","2015/8/16 00:00:00",4250,4853,603,"3","2","Kale Ragged Jack","BnASSYST-209",41,379.333333333333,6663,401.055555555556,FALSE,23
"1967","BR7-04132","4","2015/8/17 00:00:00",4693,4859,166,"3","2","Kale Ragged Jack","BnASSYST-209",42,383,6829,401.055555555556,FALSE,23
"1968","BR7-04132","4","2015/8/18 00:00:00",4459,4839,380,"3","2","Kale Ragged Jack","BnASSYST-209",43,271.666666666667,7209,401.055555555556,TRUE,23
"1969","BR7-04132","4","2015/8/19 00:00:00",4591,4860,269,"3","2","Kale Ragged Jack","BnASSYST-209",44,328.333333333333,7478,401.055555555556,TRUE,23
"1970","BR7-04132","4","2015/8/20 00:00:00",4505,4841,336,"3","2","Kale Ragged Jack","BnASSYST-209",45,201.333333333333,7814,401.055555555556,TRUE,23
"1971","BR7-04132","4","2015/8/21 00:00:00",4368,4367,-1,"3","2","Kale Ragged Jack","BnASSYST-209",46,317,7813,401.055555555556,TRUE,23
"1972","BR7-04132","4","2015/8/21 00:00:00",4228,4844,616,"3","2","Kale Ragged Jack","BnASSYST-209",46,240.333333333333,8429,401.055555555556,TRUE,23
"1973","BR7-04132","4","2015/8/22 00:00:00",4755,4861,106,"3","2","Kale Ragged Jack","BnASSYST-209",47,401,8535,401.055555555556,FALSE,23
"1974","BR7-04132","4","2015/8/23 00:00:00",4360,4841,481,"3","2","Kale Ragged Jack","BnASSYST-209",48,278.666666666667,9016,401.055555555556,TRUE,23
"1975","BR7-04132","4","2015/8/24 00:00:00",4606,4855,249,"3","2","Kale Ragged Jack","BnASSYST-209",49,331,9265,401.055555555556,TRUE,23
"1976","BR7-04132","4","2015/8/25 00:00:00",4588,4851,263,"3","2","Kale Ragged Jack","BnASSYST-209",50,273.666666666667,9528,401.055555555556,TRUE,23
"1977","BR7-04132","4","2015/8/26 00:00:00",4541,4850,309,"3","2","Kale Ragged Jack","BnASSYST-209",51,300.666666666667,9837,401.055555555556,TRUE,23
"1978","BR7-04132","4","2015/8/27 00:00:00",4528,4858,330,"3","2","Kale Ragged Jack","BnASSYST-209",52,NA,10167,401.055555555556,NA,23
"1979","BR7-04133","4","2015/7/17 00:00:00",4819,4866,47,"3","3","Kale Ragged Jack","BnASSYST-209",11,NA,47,382.722222222222,NA,28
"1980","BR7-04133","4","2015/7/18 00:00:00",4825,4863,38,"3","3","Kale Ragged Jack","BnASSYST-209",12,54.3333333333333,85,382.722222222222,TRUE,28
"1981","BR7-04133","4","2015/7/19 00:00:00",4785,4863,78,"3","3","Kale Ragged Jack","BnASSYST-209",13,65.3333333333333,163,382.722222222222,TRUE,28
"1982","BR7-04133","4","2015/7/20 00:00:00",4782,4862,80,"3","3","Kale Ragged Jack","BnASSYST-209",14,79.3333333333333,243,382.722222222222,TRUE,28
"1983","BR7-04133","4","2015/7/21 00:00:00",4784,4864,80,"3","3","Kale Ragged Jack","BnASSYST-209",15,80.3333333333333,323,382.722222222222,TRUE,28
"1984","BR7-04133","4","2015/7/22 00:00:00",4785,4866,81,"3","3","Kale Ragged Jack","BnASSYST-209",16,84,404,382.722222222222,TRUE,28
"1985","BR7-04133","4","2015/7/23 00:00:00",4771,4862,91,"3","3","Kale Ragged Jack","BnASSYST-209",17,92.6666666666667,495,382.722222222222,TRUE,28
"1986","BR7-04133","4","2015/7/24 00:00:00",4755,4861,106,"3","3","Kale Ragged Jack","BnASSYST-209",18,91.3333333333333,601,382.722222222222,TRUE,28
"1987","BR7-04133","4","2015/7/25 00:00:00",4786,4863,77,"3","3","Kale Ragged Jack","BnASSYST-209",19,92.6666666666667,678,382.722222222222,TRUE,28
"1988","BR7-04133","4","2015/7/26 00:00:00",4760,4855,95,"3","3","Kale Ragged Jack","BnASSYST-209",20,93.6666666666667,773,382.722222222222,TRUE,28
"1989","BR7-04133","4","2015/7/27 00:00:00",4756,4865,109,"3","3","Kale Ragged Jack","BnASSYST-209",21,102,882,382.722222222222,TRUE,28
"1990","BR7-04133","4","2015/7/28 00:00:00",4760,4862,102,"3","3","Kale Ragged Jack","BnASSYST-209",22,111,984,382.722222222222,TRUE,28
"1991","BR7-04133","4","2015/7/29 00:00:00",4735,4857,122,"3","3","Kale Ragged Jack","BnASSYST-209",23,116,1106,382.722222222222,TRUE,28
"1992","BR7-04133","4","2015/7/30 00:00:00",4733,4857,124,"3","3","Kale Ragged Jack","BnASSYST-209",24,121,1230,382.722222222222,TRUE,28
"1993","BR7-04133","4","2015/7/31 00:00:00",4737,4854,117,"3","3","Kale Ragged Jack","BnASSYST-209",25,134,1347,382.722222222222,TRUE,28
"1994","BR7-04133","4","2015/8/1 00:00:00",4697,4858,161,"3","3","Kale Ragged Jack","BnASSYST-209",26,136,1508,382.722222222222,TRUE,28
"1995","BR7-04133","4","2015/8/2 00:00:00",4725,4855,130,"3","3","Kale Ragged Jack","BnASSYST-209",27,154,1638,382.722222222222,TRUE,28
"1996","BR7-04133","4","2015/8/3 00:00:00",4682,4853,171,"3","3","Kale Ragged Jack","BnASSYST-209",28,170,1809,382.722222222222,TRUE,28
"1997","BR7-04133","4","2015/8/4 00:00:00",4628,4837,209,"3","3","Kale Ragged Jack","BnASSYST-209",29,203.666666666667,2018,382.722222222222,TRUE,28
"1998","BR7-04133","4","2015/8/5 00:00:00",4627,4858,231,"3","3","Kale Ragged Jack","BnASSYST-209",30,219.666666666667,2249,382.722222222222,TRUE,28
"1999","BR7-04133","4","2015/8/6 00:00:00",4634,4853,219,"3","3","Kale Ragged Jack","BnASSYST-209",31,229.333333333333,2468,382.722222222222,TRUE,28
"2000","BR7-04133","4","2015/8/7 00:00:00",4604,4842,238,"3","3","Kale Ragged Jack","BnASSYST-209",32,254.666666666667,2706,382.722222222222,TRUE,28
"2001","BR7-04133","4","2015/8/8 00:00:00",4546,4853,307,"3","3","Kale Ragged Jack","BnASSYST-209",33,284.333333333333,3013,382.722222222222,TRUE,28
"2002","BR7-04133","4","2015/8/9 00:00:00",4547,4855,308,"3","3","Kale Ragged Jack","BnASSYST-209",34,331.666666666667,3321,382.722222222222,TRUE,28
"2003","BR7-04133","4","2015/8/10 00:00:00",4473,4853,380,"3","3","Kale Ragged Jack","BnASSYST-209",35,290.333333333333,3701,382.722222222222,TRUE,28
"2004","BR7-04133","4","2015/8/11 00:00:00",4677,4860,183,"3","3","Kale Ragged Jack","BnASSYST-209",36,295.666666666667,3884,382.722222222222,TRUE,28
"2005","BR7-04133","4","2015/8/12 00:00:00",4528,4852,324,"3","3","Kale Ragged Jack","BnASSYST-209",37,283,4208,382.722222222222,TRUE,28
"2006","BR7-04133","4","2015/8/13 00:00:00",4504,4846,342,"3","3","Kale Ragged Jack","BnASSYST-209",38,338.666666666667,4550,382.722222222222,TRUE,28
"2007","BR7-04133","4","2015/8/14 00:00:00",4500,4850,350,"3","3","Kale Ragged Jack","BnASSYST-209",39,365.333333333333,4900,382.722222222222,FALSE,28
"2008","BR7-04133","4","2015/8/15 00:00:00",4444,4848,404,"3","3","Kale Ragged Jack","BnASSYST-209",40,428,5304,382.722222222222,FALSE,28
"2009","BR7-04133","4","2015/8/16 00:00:00",4319,4849,530,"3","3","Kale Ragged Jack","BnASSYST-209",41,376.333333333333,5834,382.722222222222,FALSE,28
"2010","BR7-04133","4","2015/8/17 00:00:00",4666,4861,195,"3","3","Kale Ragged Jack","BnASSYST-209",42,379,6029,382.722222222222,FALSE,28
"2011","BR7-04133","4","2015/8/18 00:00:00",4410,4822,412,"3","3","Kale Ragged Jack","BnASSYST-209",43,293,6441,382.722222222222,TRUE,28
"2012","BR7-04133","4","2015/8/19 00:00:00",4583,4855,272,"3","3","Kale Ragged Jack","BnASSYST-209",44,333.666666666667,6713,382.722222222222,TRUE,28
"2013","BR7-04133","4","2015/8/20 00:00:00",4518,4835,317,"3","3","Kale Ragged Jack","BnASSYST-209",45,194,7030,382.722222222222,TRUE,28
"2014","BR7-04133","4","2015/8/21 00:00:00",4329,4322,-7,"3","3","Kale Ragged Jack","BnASSYST-209",46,317.333333333333,7023,382.722222222222,TRUE,28
"2015","BR7-04133","4","2015/8/21 00:00:00",4203,4845,642,"3","3","Kale Ragged Jack","BnASSYST-209",46,241.333333333333,7665,382.722222222222,TRUE,28
"2016","BR7-04133","4","2015/8/22 00:00:00",4764,4853,89,"3","3","Kale Ragged Jack","BnASSYST-209",47,409,7754,382.722222222222,FALSE,28
"2017","BR7-04133","4","2015/8/23 00:00:00",4325,4821,496,"3","3","Kale Ragged Jack","BnASSYST-209",48,275.333333333333,8250,382.722222222222,TRUE,28
"2018","BR7-04133","4","2015/8/24 00:00:00",4600,4841,241,"3","3","Kale Ragged Jack","BnASSYST-209",49,338.333333333333,8491,382.722222222222,TRUE,28
"2019","BR7-04133","4","2015/8/25 00:00:00",4557,4835,278,"3","3","Kale Ragged Jack","BnASSYST-209",50,269,8769,382.722222222222,TRUE,28
"2020","BR7-04133","4","2015/8/26 00:00:00",4538,4826,288,"3","3","Kale Ragged Jack","BnASSYST-209",51,294,9057,382.722222222222,TRUE,28
"2021","BR7-04133","4","2015/8/27 00:00:00",4521,4837,316,"3","3","Kale Ragged Jack","BnASSYST-209",52,NA,9373,382.722222222222,NA,28
"2022","BR7-04134","4","2015/7/17 00:00:00",4898,4898,0,"3","4","Kale Ragged Jack","BnASSYST-209",11,NA,0,352.166666666667,NA,29
"2023","BR7-04134","4","2015/7/18 00:00:00",4856,4863,7,"3","4","Kale Ragged Jack","BnASSYST-209",12,27.6666666666667,7,352.166666666667,TRUE,29
"2024","BR7-04134","4","2015/7/19 00:00:00",4788,4864,76,"3","4","Kale Ragged Jack","BnASSYST-209",13,54.6666666666667,83,352.166666666667,TRUE,29
"2025","BR7-04134","4","2015/7/20 00:00:00",4786,4867,81,"3","4","Kale Ragged Jack","BnASSYST-209",14,76,164,352.166666666667,TRUE,29
"2026","BR7-04134","4","2015/7/21 00:00:00",4793,4864,71,"3","4","Kale Ragged Jack","BnASSYST-209",15,74.6666666666667,235,352.166666666667,TRUE,29
"2027","BR7-04134","4","2015/7/22 00:00:00",4791,4863,72,"3","4","Kale Ragged Jack","BnASSYST-209",16,74.3333333333333,307,352.166666666667,TRUE,29
"2028","BR7-04134","4","2015/7/23 00:00:00",4782,4862,80,"3","4","Kale Ragged Jack","BnASSYST-209",17,79.6666666666667,387,352.166666666667,TRUE,29
"2029","BR7-04134","4","2015/7/24 00:00:00",4778,4865,87,"3","4","Kale Ragged Jack","BnASSYST-209",18,79.3333333333333,474,352.166666666667,TRUE,29
"2030","BR7-04134","4","2015/7/25 00:00:00",4793,4864,71,"3","4","Kale Ragged Jack","BnASSYST-209",19,82.3333333333333,545,352.166666666667,TRUE,29
"2031","BR7-04134","4","2015/7/26 00:00:00",4774,4863,89,"3","4","Kale Ragged Jack","BnASSYST-209",20,81.6666666666667,634,352.166666666667,TRUE,29
"2032","BR7-04134","4","2015/7/27 00:00:00",4781,4866,85,"3","4","Kale Ragged Jack","BnASSYST-209",21,88.6666666666667,719,352.166666666667,TRUE,29
"2033","BR7-04134","4","2015/7/28 00:00:00",4773,4865,92,"3","4","Kale Ragged Jack","BnASSYST-209",22,93.3333333333333,811,352.166666666667,TRUE,29
"2034","BR7-04134","4","2015/7/29 00:00:00",4756,4859,103,"3","4","Kale Ragged Jack","BnASSYST-209",23,102,914,352.166666666667,TRUE,29
"2035","BR7-04134","4","2015/7/30 00:00:00",4749,4860,111,"3","4","Kale Ragged Jack","BnASSYST-209",24,109.333333333333,1025,352.166666666667,TRUE,29
"2036","BR7-04134","4","2015/7/31 00:00:00",4741,4855,114,"3","4","Kale Ragged Jack","BnASSYST-209",25,119,1139,352.166666666667,TRUE,29
"2037","BR7-04134","4","2015/8/1 00:00:00",4727,4859,132,"3","4","Kale Ragged Jack","BnASSYST-209",26,126,1271,352.166666666667,TRUE,29
"2038","BR7-04134","4","2015/8/2 00:00:00",4729,4861,132,"3","4","Kale Ragged Jack","BnASSYST-209",27,141,1403,352.166666666667,TRUE,29
"2039","BR7-04134","4","2015/8/3 00:00:00",4702,4861,159,"3","4","Kale Ragged Jack","BnASSYST-209",28,155,1562,352.166666666667,TRUE,29
"2040","BR7-04134","4","2015/8/4 00:00:00",4678,4852,174,"3","4","Kale Ragged Jack","BnASSYST-209",29,164.333333333333,1736,352.166666666667,TRUE,29
"2041","BR7-04134","4","2015/8/5 00:00:00",4696,4856,160,"3","4","Kale Ragged Jack","BnASSYST-209",30,168.666666666667,1896,352.166666666667,TRUE,29
"2042","BR7-04134","4","2015/8/6 00:00:00",4684,4856,172,"3","4","Kale Ragged Jack","BnASSYST-209",31,180.666666666667,2068,352.166666666667,TRUE,29
"2043","BR7-04134","4","2015/8/7 00:00:00",4640,4850,210,"3","4","Kale Ragged Jack","BnASSYST-209",32,196.333333333333,2278,352.166666666667,TRUE,29
"2044","BR7-04134","4","2015/8/8 00:00:00",4646,4853,207,"3","4","Kale Ragged Jack","BnASSYST-209",33,210.666666666667,2485,352.166666666667,TRUE,29
"2045","BR7-04134","4","2015/8/9 00:00:00",4646,4861,215,"3","4","Kale Ragged Jack","BnASSYST-209",34,236.333333333333,2700,352.166666666667,TRUE,29
"2046","BR7-04134","4","2015/8/10 00:00:00",4559,4846,287,"3","4","Kale Ragged Jack","BnASSYST-209",35,224,2987,352.166666666667,TRUE,29
"2047","BR7-04134","4","2015/8/11 00:00:00",4687,4857,170,"3","4","Kale Ragged Jack","BnASSYST-209",36,239.666666666667,3157,352.166666666667,TRUE,29
"2048","BR7-04134","4","2015/8/12 00:00:00",4591,4853,262,"3","4","Kale Ragged Jack","BnASSYST-209",37,244,3419,352.166666666667,TRUE,29
"2049","BR7-04134","4","2015/8/13 00:00:00",4552,4852,300,"3","4","Kale Ragged Jack","BnASSYST-209",38,288,3719,352.166666666667,TRUE,29
"2050","BR7-04134","4","2015/8/14 00:00:00",4552,4854,302,"3","4","Kale Ragged Jack","BnASSYST-209",39,288.666666666667,4021,352.166666666667,TRUE,29
"2051","BR7-04134","4","2015/8/15 00:00:00",4590,4854,264,"3","4","Kale Ragged Jack","BnASSYST-209",40,365,4285,352.166666666667,FALSE,29
"2052","BR7-04134","4","2015/8/16 00:00:00",4319,4848,529,"3","4","Kale Ragged Jack","BnASSYST-209",41,302,4814,352.166666666667,TRUE,29
"2053","BR7-04134","4","2015/8/17 00:00:00",4746,4859,113,"3","4","Kale Ragged Jack","BnASSYST-209",42,346.666666666667,4927,352.166666666667,FALSE,29
"2054","BR7-04134","4","2015/8/18 00:00:00",4432,4830,398,"3","4","Kale Ragged Jack","BnASSYST-209",43,256.333333333333,5325,352.166666666667,TRUE,29
"2055","BR7-04134","4","2015/8/19 00:00:00",4593,4851,258,"3","4","Kale Ragged Jack","BnASSYST-209",44,322,5583,352.166666666667,FALSE,29
"2056","BR7-04134","4","2015/8/20 00:00:00",4514,4824,310,"3","4","Kale Ragged Jack","BnASSYST-209",45,189,5893,352.166666666667,TRUE,29
"2057","BR7-04134","4","2015/8/21 00:00:00",4329,4328,-1,"3","4","Kale Ragged Jack","BnASSYST-209",46,321,5892,352.166666666667,FALSE,29
"2058","BR7-04134","4","2015/8/21 00:00:00",4186,4840,654,"3","4","Kale Ragged Jack","BnASSYST-209",46,242,6546,352.166666666667,TRUE,29
"2059","BR7-04134","4","2015/8/22 00:00:00",4779,4852,73,"3","4","Kale Ragged Jack","BnASSYST-209",47,412.666666666667,6619,352.166666666667,FALSE,29
"2060","BR7-04134","4","2015/8/23 00:00:00",4307,4818,511,"3","4","Kale Ragged Jack","BnASSYST-209",48,227.333333333333,7130,352.166666666667,TRUE,29
"2061","BR7-04134","4","2015/8/24 00:00:00",4753,4851,98,"3","4","Kale Ragged Jack","BnASSYST-209",49,334.666666666667,7228,352.166666666667,FALSE,29
"2062","BR7-04134","4","2015/8/25 00:00:00",4428,4823,395,"3","4","Kale Ragged Jack","BnASSYST-209",50,295.333333333333,7623,352.166666666667,TRUE,29
"2063","BR7-04134","4","2015/8/26 00:00:00",4446,4839,393,"3","4","Kale Ragged Jack","BnASSYST-209",51,332,8016,352.166666666667,FALSE,29
"2064","BR7-04134","4","2015/8/27 00:00:00",4639,4847,208,"3","4","Kale Ragged Jack","BnASSYST-209",52,NA,8224,352.166666666667,NA,29
"2065","BR7-05111","5","2015/7/17 00:00:00",4875,4875,0,"1","1","Kale Siberian","BnASSYST-211",11,NA,0,414.777777777778,NA,23
"2066","BR7-05111","5","2015/7/18 00:00:00",4832,4862,30,"1","1","Kale Siberian","BnASSYST-211",12,34.6666666666667,30,414.777777777778,TRUE,23
"2067","BR7-05111","5","2015/7/19 00:00:00",4788,4862,74,"1","1","Kale Siberian","BnASSYST-211",13,59.6666666666667,104,414.777777777778,TRUE,23
"2068","BR7-05111","5","2015/7/20 00:00:00",4785,4860,75,"1","1","Kale Siberian","BnASSYST-211",14,77.6666666666667,179,414.777777777778,TRUE,23
"2069","BR7-05111","5","2015/7/21 00:00:00",4780,4864,84,"1","1","Kale Siberian","BnASSYST-211",15,82,263,414.777777777778,TRUE,23
"2070","BR7-05111","5","2015/7/22 00:00:00",4780,4867,87,"1","1","Kale Siberian","BnASSYST-211",16,88,350,414.777777777778,TRUE,23
"2071","BR7-05111","5","2015/7/23 00:00:00",4766,4859,93,"1","1","Kale Siberian","BnASSYST-211",17,99.6666666666667,443,414.777777777778,TRUE,23
"2072","BR7-05111","5","2015/7/24 00:00:00",4743,4862,119,"1","1","Kale Siberian","BnASSYST-211",18,104.333333333333,562,414.777777777778,TRUE,23
"2073","BR7-05111","5","2015/7/25 00:00:00",4760,4861,101,"1","1","Kale Siberian","BnASSYST-211",19,115.666666666667,663,414.777777777778,TRUE,23
"2074","BR7-05111","5","2015/7/26 00:00:00",4731,4858,127,"1","1","Kale Siberian","BnASSYST-211",20,119.333333333333,790,414.777777777778,TRUE,23
"2075","BR7-05111","5","2015/7/27 00:00:00",4734,4864,130,"1","1","Kale Siberian","BnASSYST-211",21,116.666666666667,920,414.777777777778,TRUE,23
"2076","BR7-05111","5","2015/7/28 00:00:00",4768,4861,93,"1","1","Kale Siberian","BnASSYST-211",22,135.333333333333,1013,414.777777777778,TRUE,23
"2077","BR7-05111","5","2015/7/29 00:00:00",4667,4850,183,"1","1","Kale Siberian","BnASSYST-211",23,153.333333333333,1196,414.777777777778,TRUE,23
"2078","BR7-05111","5","2015/7/30 00:00:00",4667,4851,184,"1","1","Kale Siberian","BnASSYST-211",24,184,1380,414.777777777778,TRUE,23
"2079","BR7-05111","5","2015/7/31 00:00:00",4661,4846,185,"1","1","Kale Siberian","BnASSYST-211",25,198.333333333333,1565,414.777777777778,TRUE,23
